year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2011,FORD,F-150,XL,Truck,automatic,1ftmf1cm9bke19847,hi,38,31857,red,gray,ari,13050,10750,Wed Jan 07 2015 14:35:00 GMT-0800 (PST),1/7/2015
2011,FORD,F-150,SVT Raptor,Truck,automatic,1ftfw1r64bfb60677,tn,48,71196,white,black,gateway ford lincoln mazda inc,35300,36200,Wed Jan 21 2015 02:30:00 GMT-0800 (PST),1/21/2015
2011,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej6bm216513,mn,44,36040,silver,black,ford motor credit company llc,8350,8600,Wed Jan 07 2015 02:00:00 GMT-0800 (PST),1/7/2015
2011,FORD,F-150,XL,Truck,automatic,1ftfw1ef5bke19450,ut,19,18235,white,gray,remarketing by ge/ge capital solutions,26900,17000,Wed Jan 21 2015 03:30:00 GMT-0800 (PST),1/21/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1ef3bfc64390,il,38,65184,black,gray,ford motor credit company llc,21700,19100,Thu Jan 08 2015 10:00:00 GMT-0800 (PST),1/8/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftex1cm2bfb16807,mo,21,35558,—,beige,ford motor credit company llc pd,18700,15100,Tue Jan 06 2015 02:30:00 GMT-0800 (PST),1/6/2015
2011,FORD,F-150,STX,Truck,automatic,1ftex1em0bfc48039,mi,44,38203,—,gray,ford motor credit company llc,21700,21600,Thu Jan 22 2015 01:00:00 GMT-0800 (PST),1/22/2015
2011,FORD,F-250 SUPER DUTY,Lariat,Truck,automatic,1ft7w2bt4bec61640,la,38,60496,black,—,jpmorgan chase bank n.a.,36700,36000,Wed Jan 14 2015 03:00:00 GMT-0800 (PST),1/14/2015
2011,FORD,F-150,Lariat,Truck,automatic,1ftfw1ef9bkd77994,tx,41,53805,gold,tan,music city autoplex llc,26600,27750,Wed Jan 21 2015 02:20:00 GMT-0800 (PST),1/21/2015
2011,FORD,F-150,STX,Truck,automatic,1ftex1em1bfc79364,oh,41,50786,gray,gray,exceptional motorcar llc,20800,19800,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),1/13/2015
2011,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew3bg109236,pa,42,82953,burgundy,beige,leasing associates inc,10650,10900,Wed Jan 14 2015 01:30:00 GMT-0800 (PST),1/14/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7br156685,wi,19,17112,silver,gray,wheels exchange llc,11000,9100,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2011,FORD,FLEX,Limited,Hatchback,automatic,2fmgk5dc9bbd35068,ca,34,37734,silver,black,ford motor credit company llc pd,21100,21900,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),1/8/2015
2011,FORD,TRANSIT CONNECT,Cargo Van XL,Van,automatic,nm0ls7an1bt068798,ny,25,34914,white,gray,ford motor credit company llc,12450,11900,Wed Jan 07 2015 09:20:00 GMT-0800 (PST),1/7/2015
2011,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj7bm146752,pr,28,45905,gray,beige,oriental bank,7925,5800,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),1/22/2015
2011,FORD,FUSION,S,Sedan,automatic,3fahp0ga9br226804,ut,44,51056,red,brown,larry h. miller fleet lease,8200,8600,Wed Jan 07 2015 11:30:00 GMT-0800 (PST),1/7/2015
2011,FORD,TAURUS,SE,Sedan,automatic,1fahp2dw7bg179257,nj,28,85402,silver,gray,fleet depot,9550,8100,Wed Jan 14 2015 01:30:00 GMT-0800 (PST),1/14/2015
2011,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew5bg188022,pr,38,36962,white,gray,ge fleet services for itself/servicer,12650,10800,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),1/15/2015
2011,FORD,FUSION,S,Sedan,automatic,3fahp0ga0br331196,ut,42,49353,white,tan,larry h. miller fleet lease,8275,9100,Wed Jan 07 2015 11:30:00 GMT-0800 (PST),1/7/2015
2011,FORD,RANGER,XL,Truck,automatic,1ftkr1edxbpa05426,fl,37,20075,white,black,napletons north palm auto park inc,11750,9200,Thu Jan 15 2015 02:30:00 GMT-0800 (PST),1/15/2015
2011,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7bn6bt044222,fl,34,71262,white,gray,ge fleet services for itself/servicer,11250,11700,Fri Jan 16 2015 01:35:00 GMT-0800 (PST),1/16/2015
2011,FORD,RANGER,XL,Truck,automatic,1ftkr1ed6bpa22613,ga,32,93239,white,—,sutton leasing inc,7900,7800,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2011,FORD,RANGER,XLT,Truck,automatic,1ftkr1ee0bpb20982,mn,23,48124,white,gray,capital one auto finance,12400,11000,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),1/28/2015
2011,FORD,RANGER,XLT,Truck,automatic,1ftkr1ed0bpa35812,fl,43,120417,white,black,westfall auto sales,8950,8000,Wed Jan 21 2015 01:10:00 GMT-0800 (PST),1/21/2015
2011,FORD,TRANSIT CONNECT,Cargo Van XL,Van,automatic,nm0ls7an4bt067984,ny,24,23467,white,gray,ford motor credit company llc,13100,12500,Wed Jan 07 2015 09:20:00 GMT-0800 (PST),1/7/2015
2011,FORD,RANGER,XLT,Truck,automatic,1ftkr1ed7bpa55460,il,35,111629,white,black,mike albert fleet solutions,10450,6600,Tue Jan 13 2015 10:00:00 GMT-0800 (PST),1/13/2015
2011,FORD,FOCUS,SES,Sedan,automatic,1fahp3gn9bw163737,mi,5,56858,blue,black,kevins marysville auto sales inc,8150,9100,Thu Jan 08 2015 09:30:00 GMT-0800 (PST),1/8/2015
2011,FORD,FLEX,SE,Hatchback,automatic,2fmgk5bcxbbd12000,ca,35,29954,black,black,ford motor credit company llc,13000,17900,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),1/8/2015
2011,FORD,TAURUS,Limited,Sedan,automatic,1fahp2fwxbg149442,ca,41,82816,gray,black,ars/executive car leasing co,12050,12000,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),1/8/2015
2011,FORD,FIESTA,SEL,Sedan,automatic,3fadp4cj9bm105330,pr,3,61218,blue,black,scotiabank de puerto rico,7900,4100,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2011,FORD,TAURUS,SEL,Sedan,automatic,1fahp2hw2bg148430,tn,42,27159,—,black,ford-lincoln dealer program,12850,16500,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),1/21/2015
2011,FORD,TAURUS,SE,Sedan,automatic,1fahp2dw0bg139862,pr,35,21229,white,gray,wheels exchange llc,12100,10200,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),1/22/2015
2011,FORD,FUSION HYBRID,Base,Sedan,automatic,3fadp0l30br346349,pa,21,54670,gray,gray,ge fleet services for itself/servicer,12350,11000,Fri Jan 23 2015 01:00:00 GMT-0800 (PST),1/23/2015
2011,FORD,RANGER,XL,Truck,,1ftkr1edxbpa08665,ga,24,104654,white,black,sutton leasing inc,6725,5300,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2010,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc1aba01500,nc,19,93966,white,tan,truliant fcu,12400,11000,Tue Jan 06 2015 09:15:00 GMT-0800 (PST),1/6/2015
2010,FORD,ESCAPE,XLS,SUV,automatic,1fmcu0c71akb88037,pr,36,69313,gray,black,lease plan usa,7950,8500,Thu Jan 08 2015 11:00:00 GMT-0800 (PST),1/8/2015
2010,FORD,EDGE,SEL,SUV,,2fmdk3jc5abb53233,ma,31,1,black,tan,peoples credit union,15550,21300,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),1/13/2015
2010,FORD,ESCAPE,Limited,SUV,automatic,1fmcu9e73aka87468,mo,19,70285,—,black,ford motor credit company llc pd,11100,7400,Tue Jan 06 2015 02:30:00 GMT-0800 (PST),1/6/2015
2010,FORD,ESCAPE,Limited,SUV,automatic,1fmcu0e76aka92921,wi,19,53112,blue,beige,us bank,10450,3500,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2010,FORD,E-SERIES WAGON,E-350 Super Duty XL,Van,automatic,1fbss3bl6ada77286,wa,36,77768,white,gray,eugene auto center,13350,13900,Wed Jan 21 2015 05:50:00 GMT-0800 (PST),1/21/2015
2010,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0d75akc59612,az,23,94109,blue,gray,security financial,7750,6100,Thu Jan 29 2015 03:00:00 GMT-0800 (PST),1/29/2015
2010,FORD,EXPEDITION,Limited,SUV,automatic,1fmju2a55aeb21282,nj,44,70160,white,black,american leasing/northstar,20600,22400,Wed Jan 07 2015 09:30:00 GMT-0800 (PST),1/7/2015
2010,FORD,F-150,FX2,Truck,automatic,1ftfw1cv5ake29579,wa,23,133788,black,black,repo remarketing/verity credit union,13550,11400,Wed Jan 07 2015 04:30:00 GMT-0800 (PST),1/7/2015
2010,FORD,F-150,Lariat,Truck,automatic,1ftfw1ev5afd37796,pa,39,59349,white,brown,ford-lincoln dealer program,23900,26100,Fri Jan 09 2015 09:00:00 GMT-0800 (PST),1/9/2015
2010,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg2akb54090,nj,23,55625,blue,beige,marple fleet leasing,10650,9700,Wed Jan 14 2015 01:00:00 GMT-0800 (PST),1/14/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1e89afd82055,wi,36,29168,gray,gray,new look enterprises inc,20600,21000,Wed Jan 07 2015 10:00:00 GMT-0800 (PST),1/7/2015
2010,FORD,F-150,SVT Raptor,Truck,automatic,1ftex1evxafa14711,ut,21,70705,white,black,salt lake valley chrysler dodge jeep ram,31800,27750,Wed Jan 21 2015 03:30:00 GMT-0800 (PST),1/21/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftex1e83afb52505,ny,23,81424,black,gray,five star bank,15650,14000,Thu Jan 22 2015 01:15:00 GMT-0800 (PST),1/22/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1ev9afa73224,ut,33,92369,white,beige,auto focus inc,17050,16000,Wed Jan 07 2015 11:30:00 GMT-0800 (PST),1/7/2015
2010,FORD,F-150,Platinum,Truck,automatic,1ftfw1ev2afc93675,mn,41,71299,gray,brown,west coast motor sales & leasing corp,25300,20700,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),1/15/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1cv6afc52310,ca,37,49780,gray,beige,ford motor credit company llc,17700,20500,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),1/8/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftew1e81afb64235,ut,33,71282,blue,tan,excell auto center,17650,16500,Wed Jan 07 2015 11:30:00 GMT-0800 (PST),1/7/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftex1e88afc48355,mi,32,32752,black,gray,jpmorgan chase bank n.a.,19350,17400,Thu Jan 15 2015 01:30:00 GMT-0800 (PST),1/15/2015
2010,FORD,FOCUS,SE,Sedan,automatic,1fahp3fn8aw249301,nj,1,1,white,beige,lease plan usa,8825,1900,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1e84afd37816,pa,19,54292,gray,beige,ford-lincoln dealer program,18700,17900,Fri Jan 09 2015 09:00:00 GMT-0800 (PST),1/9/2015
2010,FORD,EXPLORER,Eddie Bauer,SUV,automatic,1fmeu7ee4aua03044,pa,4,107580,burgundy,tan,trade motors sales corp,11750,11000,Fri Jan 09 2015 09:00:00 GMT-0800 (PST),1/9/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1ev7afa33854,mn,36,132238,black,tan,select lane,13600,13800,Thu Jan 15 2015 02:30:00 GMT-0800 (PST),1/15/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1e87afa53290,mi,2,120736,black,gray,automobiles paille inc,14200,11100,Thu Jan 15 2015 01:30:00 GMT-0800 (PST),1/15/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftex1e82afa24112,mi,34,54263,black,tan,grace motors,18350,16500,Thu Jan 08 2015 09:30:00 GMT-0800 (PST),1/8/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftex1e89afa29517,nj,34,166148,gray,beige,all american ford/subaru,11050,12050,Wed Jan 07 2015 09:30:00 GMT-0800 (PST),1/7/2015
2010,FORD,RANGER,XL,Truck,,1ftkr1adxapa63699,nc,37,92735,gray,gray,lease plan usa,6450,7700,Tue Jan 06 2015 01:15:00 GMT-0800 (PST),1/6/2015
2010,FORD,FLEX,SE,Hatchback,automatic,2fmgk5bc5abd03266,ca,2,156767,white,black,ford motor credit company llc,5975,7000,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),1/8/2015
2010,FORD,MUSTANG,V6,Convertible,,1zvbp8en5a5181427,pa,27,69597,black,black,fiserv/citizens auto finance,9625,9400,Fri Jan 09 2015 09:00:00 GMT-0800 (PST),1/9/2015
2010,FORD,RANGER,XL,Truck,automatic,1ftkr1ee8apa38948,ga,4,151240,white,gray,progressive remarketing,4600,4900,Tue Jan 06 2015 09:30:00 GMT-0800 (PST),1/6/2015
2010,FORD,RANGER,XL,Truck,automatic,1ftkr1ed1apa72219,ga,25,55634,white,gray,sutton leasing inc,9250,7000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2010,FORD,FOCUS,SES,Sedan,automatic,1fahp3gn3aw165465,pa,25,65686,red,black,ford motor credit company llc,7400,5600,Wed Jan 07 2015 09:00:00 GMT-0800 (PST),1/7/2015
2010,FORD,FOCUS,SE,Sedan,,1fahp3fn9aw253907,nj,21,60710,gray,black,holman ford lincoln,6825,5400,Wed Jan 07 2015 09:30:00 GMT-0800 (PST),1/7/2015
2010,FORD,RANGER,XL,Truck,automatic,1ftkr1ae0apa64630,ny,23,82104,white,gray,flexco fleet services,7275,4500,Thu Jan 22 2015 01:15:00 GMT-0800 (PST),1/22/2015
2014,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew8eda20318,pa,37,5718,white,gray,u-haul,23600,23200,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),1/16/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3blxeda93111,mo,41,14346,white,gray,ford motor credit company,24900,23800,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3bl7eda81708,mo,47,11558,white,gray,ford motor credit company,25200,25200,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3blxeda81752,mi,49,11218,white,gray,ford motor credit company,25200,25200,Thu Jan 15 2015 01:00:00 GMT-0800 (PST),1/15/2015
2014,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew2eda19519,pa,36,6656,white,gray,u-haul,22500,23000,Wed Jan 14 2015 01:30:00 GMT-0800 (PST),1/14/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl7eda67568,ny,42,15492,white,gray,ford motor credit company,20200,19500,Wed Jan 07 2015 09:20:00 GMT-0800 (PST),1/7/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3bl7eda93082,mo,48,12335,white,gray,ford motor credit company,25200,25200,Tue Jan 20 2015 03:00:00 GMT-0800 (PST),1/20/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl7eda67487,ny,41,14944,white,gray,ford motor credit company,20200,20700,Wed Jan 14 2015 01:20:00 GMT-0800 (PST),1/14/2015
2014,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew6eda10077,pa,42,11113,white,gray,u-haul,22600,22900,Wed Jan 28 2015 01:30:00 GMT-0800 (PST),1/28/2015
2014,FORD,E-SERIES VAN,E-150,Van,,1ftne1ew8eda16215,ca,34,10734,white,gray,midway hfc fleet/ars,20600,19600,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3bl8eda89848,ny,31,7631,white,gray,ford motor credit company,25500,24400,Wed Jan 07 2015 09:20:00 GMT-0800 (PST),1/7/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl1eda51396,fl,38,22650,white,gray,avis budget group,18550,19900,Thu Jan 08 2015 01:00:00 GMT-0800 (PST),1/8/2015
2009,FORD,EDGE,Limited,SUV,automatic,2fmdk39c39ba44141,mn,3,59485,blue,black,northeast auto marketing inc,14450,14700,Thu Jan 29 2015 02:45:00 GMT-0800 (PST),1/29/2015
2009,FORD,FOCUS,SE,Sedan,automatic,1fahp35n99w165209,tx,1,72258,silver,black,american eagle bank,5875,1000,Wed Jan 07 2015 12:30:00 GMT-0800 (PST),1/7/2015
2009,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ftsw21r59ea53812,tx,28,141490,white,brown,stanley chrysler dodge jeep brownwood,22200,21500,Wed Jan 07 2015 10:20:00 GMT-0800 (PST),1/7/2015
2009,FORD,FUSION,SE,Sedan,automatic,3fahp07z19r124686,mi,27,107395,blue,beige,advia credit union,5575,4700,Thu Jan 08 2015 10:45:00 GMT-0800 (PST),1/8/2015
2009,FORD,EDGE,SEL,SUV,automatic,2fmdk48cx9ba49456,nj,33,86957,white,beige,lester glenn ford,11200,11200,Wed Jan 07 2015 09:30:00 GMT-0800 (PST),1/7/2015
2009,FORD,ESCAPE,XLT,SUV,automatic,1fmcu03789ka02814,pa,3,74023,blue,black,exceptional motorcars ltd,8450,8700,Wed Jan 14 2015 01:00:00 GMT-0800 (PST),1/14/2015
2009,FORD,FUSION,SE,Sedan,automatic,3fahp07z49r135732,pa,28,48755,gray,black,tdaf remarketing,7950,7200,Wed Jan 07 2015 09:30:00 GMT-0800 (PST),1/7/2015
2009,FORD,FOCUS,SES,Sedan,automatic,1fahp36n79w170214,oh,19,55920,silver,tan,santander consumer,6575,5400,Tue Jan 06 2015 04:00:00 GMT-0800 (PST),1/6/2015
2009,FORD,FLEX,SEL,Hatchback,automatic,2fmdk52c29ba83731,pa,23,119930,silver,black,jim coleman honda,8625,8200,Fri Jan 09 2015 09:15:00 GMT-0800 (PST),1/9/2015
2009,FORD,ESCAPE,Limited,SUV,automatic,1fmcu04709ka30377,il,2,133620,green,beige,ally,6675,5800,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),1/29/2015
2009,FORD,ESCAPE HYBRID,Base,SUV,automatic,1fmcu49329kb29487,az,43,48171,white,gray,first american credit union,15450,15000,Thu Jan 29 2015 03:00:00 GMT-0800 (PST),1/29/2015
2009,FORD,F-250 SUPER DUTY,XLT,Truck,automatic,1ftsw21569ea72804,wa,28,108016,black,gray,lenders option corporation,13900,13500,Wed Jan 14 2015 05:25:00 GMT-0800 (PST),1/14/2015
2009,FORD,ECONOLINE WAGON,E-350 Super Duty XL,Van,,1fbss31l69da25783,ca,36,42777,white,gray,certified preowned ford&lincoln/mercury dlr unit,14850,15500,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),1/8/2015
2009,FORD,FUSION,SEL,Sedan,automatic,3fahp08189r122765,ca,27,70740,gray,beige,ford motor credit company llc,7975,7300,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),1/8/2015
2009,FORD,ESCAPE HYBRID,Base,SUV,automatic,1fmcu49319ka85417,nj,39,99009,silver,gray,terryville chevrolet llc,9825,11500,Wed Jan 07 2015 09:30:00 GMT-0800 (PST),1/7/2015
2009,FORD,FOCUS,SEL,Sedan,automatic,1fahp37n79w180482,mo,19,73078,black,black,hendrick nissan kansas city,6850,5400,Wed Jan 21 2015 02:30:00 GMT-0800 (PST),1/21/2015
2009,FORD,FOCUS,SE,Sedan,automatic,1fahp35n09w108817,nc,29,159801,silver,gray,regional acceptance corporation / greenville,3300,2800,Mon Jan 12 2015 09:30:00 GMT-0800 (PST),1/12/2015
2009,FORD,F-150,XL,Truck,automatic,1ftrf12w09ka76686,nc,1,83518,white,tan,ge fleet services for itself/servicer,7075,3600,Tue Jan 13 2015 09:15:00 GMT-0800 (PST),1/13/2015
2009,FORD,F-150,XLT,Truck,,1ftpw14v89fb30627,nc,19,97683,white,tan,crossroads ford of wake forest inc,16250,10700,Mon Jan 05 2015 01:00:00 GMT-0800 (PST),1/5/2015
2009,FORD,FLEX,Limited,Hatchback,automatic,2fmek63c79ba18172,ny,37,71223,white,black,ford motor credit company llc,13650,12700,Wed Jan 07 2015 09:20:00 GMT-0800 (PST),1/7/2015
2009,FORD,FOCUS,SE,Coupe,manual,1fahp32n39w201447,nj,19,56989,black,black,holman ford lincoln turnersville,6325,3300,Wed Jan 07 2015 01:30:00 GMT-0800 (PST),1/7/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g93eub86431,mo,47,41571,red,gray,ars/avis budget group,17150,17000,Tue Jan 06 2015 02:30:00 GMT-0800 (PST),1/6/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl6eda59705,mi,49,33320,white,gray,avis budget group,18050,17700,Thu Jan 15 2015 01:00:00 GMT-0800 (PST),1/15/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3bl2eda22209,mo,46,42123,white,gray,budget of omaha/ars,22100,20000,Tue Jan 06 2015 11:00:00 GMT-0800 (PST),1/6/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g98eua07543,mn,43,26768,gray,black,avis budget group,19050,19700,Wed Jan 07 2015 10:00:00 GMT-0800 (PST),1/7/2015
2014,FORD,EDGE,Sport,SUV,automatic,2fmdk3ak0eba30937,pa,45,20411,silver,gray,budget rent a car/east point,29800,27700,Wed Jan 28 2015 01:30:00 GMT-0800 (PST),1/28/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl4eda97899,fl,36,20864,white,gray,avis budget group,19600,20300,Thu Jan 08 2015 01:00:00 GMT-0800 (PST),1/8/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g90eua79210,nc,43,37762,black,gray,avis corporation,17750,17400,Tue Jan 13 2015 09:15:00 GMT-0800 (PST),1/13/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl4eda08171,fl,37,29781,white,gray,avis budget group,18500,18300,Thu Jan 08 2015 01:00:00 GMT-0800 (PST),1/8/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl7eda77730,mo,36,23990,white,gray,avis budget group,19250,18600,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl4eda82626,mo,42,21069,blue,gray,avis budget group,19550,18700,Tue Jan 13 2015 13:30:00 GMT-0800 (PST),1/13/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl3eda32218,mn,48,21105,silver,gray,avis budget group,19550,19800,Wed Jan 07 2015 02:00:00 GMT-0800 (PST),1/7/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f80ega23994,il,36,33382,gray,black,ford motor credit company,29400,17100,Tue Jan 13 2015 11:00:00 GMT-0800 (PST),1/13/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl7eda32383,fl,42,20175,white,silver,avis budget group,19700,20300,Thu Jan 08 2015 01:00:00 GMT-0800 (PST),1/8/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl5eda32317,mn,26,22137,silver,gray,avis budget group,19400,19000,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl5eda08339,mo,4,30906,gray,gray,avis budget group,18450,17600,Wed Jan 07 2015 10:00:00 GMT-0800 (PST),1/7/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl9eda32157,mo,38,34114,white,gray,avis budget group,18100,17600,Wed Jan 07 2015 10:00:00 GMT-0800 (PST),1/7/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g92eua07425,mn,39,36140,silver,black,avis budget group,17850,17800,Wed Jan 07 2015 10:00:00 GMT-0800 (PST),1/7/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl7eda25840,mo,39,22557,white,gray,ford motor credit company,19350,18800,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3bl9eda22210,mo,43,35109,white,gray,budget of omaha/ars,22100,20600,Tue Jan 06 2015 11:00:00 GMT-0800 (PST),1/6/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g9xeua24070,mn,43,19300,—,gray,avis budget group,20000,19900,Wed Jan 07 2015 13:00:00 GMT-0800 (PST),1/7/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3bl7eda22206,mo,43,39829,white,gray,budget of omaha/ars,22100,20300,Tue Jan 06 2015 11:00:00 GMT-0800 (PST),1/6/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g90eua07875,mn,42,37035,silver,gray,avis budget group,17700,18000,Wed Jan 07 2015 10:00:00 GMT-0800 (PST),1/7/2015
2014,FORD,EDGE,Sport,SUV,automatic,2fmdk4ak5eba84711,mo,43,24170,silver,black,kc landsmen ars,28900,30100,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2014,FORD,EDGE,Limited,SUV,automatic,2fmdk4kcxeba53882,mn,45,21128,—,brown,avis budget group,26200,27300,Wed Jan 07 2015 10:00:00 GMT-0800 (PST),1/7/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl7eda77727,mo,37,19351,white,gray,ford motor credit company,19700,19100,Tue Jan 20 2015 03:00:00 GMT-0800 (PST),1/20/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbne3bl0eda14937,mn,3,33207,silver,gray,avis budget group,18150,18000,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl9eda97784,mi,47,27435,white,gray,avis budget group,18750,19000,Thu Jan 22 2015 01:00:00 GMT-0800 (PST),1/22/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g92eud19292,il,36,16586,silver,gray,avis budget group,20400,19200,Thu Jan 08 2015 10:00:00 GMT-0800 (PST),1/8/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl9eda15472,fl,35,26548,white,gray,avis budget group,18900,18500,Thu Jan 08 2015 01:00:00 GMT-0800 (PST),1/8/2015
2014,FORD,EDGE,Sport,SUV,automatic,2fmdk3akxeba62875,fl,49,20700,silver,gray,budget rac of atlanta,29000,28500,Thu Jan 08 2015 09:00:00 GMT-0800 (PST),1/8/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbss3bl3eda85612,wa,43,19274,white,gray,ford motor credit company,24400,24300,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),1/28/2015
2014,FORD,EDGE,Sport,SUV,automatic,2fmdk3ak8eba62874,fl,48,21775,—,black,budget rac of atlanta,28900,28300,Thu Jan 08 2015 09:00:00 GMT-0800 (PST),1/8/2015
