year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2012,FORD,FUSION,Hybrid,Sedan,automatic,3fadp0l33cr254170,tn,48,25162,—,tan,ford-lincoln dealer program,14600,16000,Wed Mar 11 2015 03:00:00 GMT-0700 (PDT),3/11/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0cr253857,nj,37,36165,white,gray,ford motor credit company llc,11750,11800,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr426900,tn,37,36014,red,gray,ford motor credit company llc,11750,12900,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,S,Sedan,automatic,3fahp0ga3cr270976,il,34,67354,—,tan,lease plan usa,9125,8900,Tue Mar 03 2015 02:00:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,,3fahp0ha4cr280382,md,35,42588,black,gray,ford motor credit company llc,11350,10600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f23cl299498,oh,35,56082,white,black,remarketing by ge/firelands fcu,8775,9300,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr341614,ca,35,82744,silver,gray,wheels exchange llc,8750,9600,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,Hybrid,Sedan,automatic,3fadp0l34cr243338,ga,35,109228,gray,gray,ge fleet services for itself/servicer,9675,12500,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2012,FORD,FUSION,S,Sedan,automatic,3fahp0ga2cr341276,md,42,88073,black,gray,credit acceptance corp/vrs/southfield,8000,7500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha4cr358546,nj,25,43269,gray,black,ford motor credit company llc,11300,10300,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha1cr101750,nj,43,24933,gray,black,ford motor credit company llc,12450,13300,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr253730,nj,42,54310,black,black,ford motor credit company llc,10600,10900,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr318796,md,35,17019,silver,black,ford motor credit company llc pd,13000,10900,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h25cl269836,tn,39,50029,—,gray,ford motor credit company llc,9875,10600,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr131978,nc,42,93185,silver,gray,fleet lease remarketing,8075,9400,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha4cr184865,md,49,7710,white,gray,ford motor credit company llc,13550,13900,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr250214,oh,44,67785,blue,black,ge fleet services for itself/servicer,9700,10300,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr352952,nj,35,50717,red,beige,ford motor credit company llc,10800,10400,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jaxcr345925,oh,42,65549,—,beige,ge fleet services for itself/servicer,10600,11500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jgxcr293295,nj,43,11470,gray,black,ford motor credit company llc,15350,14800,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja6cr233090,ca,35,88026,—,beige,wheels exchange llc,8775,10100,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg0cr196137,nj,36,48586,gray,black,ford motor credit company llc,12300,12200,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja7cr253204,nj,19,32241,black,black,ford motor credit company llc,13200,11000,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0hg7cr381100,ma,39,57829,white,gray,dtg operations inc,10550,9800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja6cr370966,nj,42,19870,black,black,ford motor credit company llc,14350,15400,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7bnxct085101,nc,35,45234,—,gray,ge fleet services for itself/servicer,13850,13000,Mon Mar 02 2015 01:00:00 GMT-0800 (PST),3/2/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg0cr158844,nc,31,88838,silver,—,santander consumer,9175,8100,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am8c5253043,oh,26,70580,black,black,repo remarketing inc,12950,8500,Tue Mar 03 2015 04:00:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr196359,md,41,37918,burgundy,gray,ford motor credit company llc,11650,10200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja0cr330494,nj,35,23173,black,black,ford motor credit company llc,14050,13600,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am8c5261529,ny,43,26761,white,black,ford motor credit company llc,14300,16200,Wed Mar 04 2015 01:20:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SPORT,Sedan,automatic,3fahp0kc2cr234401,nj,44,39290,black,black,ford motor credit company llc,15050,14500,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja2cr228260,nj,28,39921,gray,black,ford motor credit company llc,12700,13000,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg0cr241514,nj,29,41415,red,tan,ford motor credit company llc,12900,12800,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,TAURUS,SHO,Sedan,automatic,1fahp2kt1cg132106,nj,3,47754,black,black,ford motor credit company llc,19250,19900,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja1cr321898,oh,3,48825,white,tan,usaa fleet,11950,10300,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2011,FORD,F-150,Platinum,Truck,automatic,1ftfw1ct4bfb51234,tn,44,31144,silver,brown,ford motor credit company llc,28100,32200,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2011,FORD,F-350 SUPER DUTY,Lariat,Truck,automatic,1ft8w3dt4bec66098,tn,37,60854,black,black,ford-lincoln dealer program,37400,37600,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk4jc2bbb46165,tn,39,43131,black,black,ford motor credit company llc,20200,21000,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2011,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbss3bl3bda89042,nj,33,64099,red,gray,northeast leasing,14000,14400,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,ESCAPE,XLT,SUV,,1fmcu0d73bkb74852,nc,36,85221,gray,black,rick hendrick chevrolet buick gmc,9575,9700,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg3bkb77122,tn,41,45900,—,gray,ford motor credit company llc,12450,13300,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0d7xbkc24680,ca,44,88738,—,black,wheels exchange llc,9325,10300,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg9bka66381,fl,34,69216,silver,black,capital one auto finance,10800,8800,Wed Mar 04 2015 01:10:00 GMT-0800 (PST),3/4/2015
2011,FORD,ESCAPE,XLS,SUV,automatic,1fmcu0c71bkb44525,nc,27,63030,white,gray,remarketing by ge/arnie yusim leasing,9200,8300,Mon Mar 02 2015 01:00:00 GMT-0800 (PST),3/2/2015
2011,FORD,EDGE,SE,SUV,automatic,2fmdk3gc5bbb24520,ca,49,95793,—,black,wheels exchange llc,10850,12750,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk4jc4bbb63727,ny,27,59206,silver,tan,ford motor credit company llc,18450,16000,Wed Mar 04 2015 01:20:00 GMT-0800 (PST),3/4/2015
2011,FORD,ESCAPE,Limited,SUV,,1fmcu9eg3bkb49131,on,26,93369,blue,beige,ford credit canada limited,12450,10000,Tue Mar 03 2015 02:00:00 GMT-0800 (PST),3/3/2015
2011,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc2bbb18911,tn,41,51326,—,tan,jim sloan ford inc.,18900,18600,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,ESCAPE,Limited,SUV,automatic,1fmcu0e72bkb27522,nc,36,66988,blue,beige,fleet lease remarketing,11950,12600,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk4jc1bbb04621,mi,44,47902,brown,black,automobiles paille inc,19850,17800,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftew1cm7bkd74928,md,2,59086,silver,black,ford motor credit company llc pd,19150,15800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2011,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc6bba14939,tn,49,48130,red,gray,jim sloan ford inc.,16550,17800,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg7bka59347,pa,47,27799,black,black,usautoland inc,13550,14000,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfx1et5bfd26147,tn,49,53668,—,gray,ford motor credit company llc,21100,23500,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0haxbr302030,nc,39,70931,burgundy,gray,primeritus remarketing / huntington bank,8825,9100,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,FIESTA,SES,Hatchback,automatic,3fadp4fj3bm100927,tn,25,64337,—,beige,chrysler capital,8000,7300,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2011,FORD,FUSION,SE,Sedan,,3fahp0ha1br180190,nc,4,85748,silver,black,fleet lease remarketing,8150,9100,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj2bm115599,nc,28,77897,red,black,national fleet leasing,6325,5500,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1et0bfc01852,tn,41,35351,—,gray,ford motor credit company llc,24900,27000,Wed Mar 04 2015 02:00:00 GMT-0800 (PST),3/4/2015
2011,FORD,F-150,FX4,Truck,automatic,1ftfx1ef1bfd24616,oh,43,127842,white,gray,ge fleet services for itself/servicer,19200,17000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2011,FORD,F-150,Lariat,Truck,,1ftfw1ef5bfc42777,tn,49,64156,—,black,ford motor credit company llc,25300,27300,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,FOCUS,SEL,Sedan,automatic,1fahp3hn4bw119272,nc,27,85119,black,gray,santander consumer,7475,8000,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,FIESTA,SEL,Sedan,automatic,3fadp4cj4bm202547,md,43,109919,yellow,black,ford motor credit company llc pd,5775,5200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2011,FORD,FIESTA,SE,Hatchback,manual,3fadp4ej9bm200130,ny,28,46295,blue,black,ford motor credit company llc,7350,6500,Wed Mar 04 2015 01:20:00 GMT-0800 (PST),3/4/2015
2011,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg3br113637,mi,47,66070,purple,black,kevins marysville auto sales inc,10050,10700,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2011,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls6bnxbt052124,md,42,118302,blue,gray,ars/executive car leasing co,8575,6900,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2011,FORD,TAURUS,SE,Sedan,automatic,1fahp2dw0bg141286,ga,42,120205,black,beige,tdaf remarketing,8900,9400,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2011,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7bn0bt044006,ga,43,146084,white,gray,ge fleet services for itself/servicer,7075,7500,Tue Mar 03 2015 05:10:00 GMT-0800 (PST),3/3/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0hg1br305242,ca,41,45169,—,gray,wheels exchange llc,10650,11600,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew5bg114275,tn,25,57244,—,black,ford motor credit company llc,12500,10200,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,RANGER,XL,Truck,,1ftkr1ad7bpa69560,il,41,58854,silver,gray,lease plan usa,9750,10700,Tue Mar 03 2015 02:00:00 GMT-0800 (PST),3/3/2015
2011,FORD,RANGER,XL,Truck,,1ftkr1ed3bpa06417,nc,33,25010,white,gray,chrysler capital,11800,13500,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2011,FORD,TAURUS,SE,Sedan,automatic,1fahp2dwxbg173341,ca,35,88374,—,gray,wheels exchange llc,9925,11200,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,TAURUS,SE,Sedan,automatic,1fahp2dwxbg168267,ca,37,49186,—,beige,wheels exchange llc,11400,13000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha4br281885,ca,31,125208,—,black,wheels exchange llc,6400,6500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST),3/4/2015
2011,FORD,RANGER,XL,Truck,,1ftkr1ad7bpb01293,il,42,59751,white,gray,lease plan usa,9700,10900,Tue Mar 03 2015 02:00:00 GMT-0800 (PST),3/3/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0hgxbr230184,ga,4,33483,red,gray,jpmorgan chase bank n.a.,11150,12600,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2011,FORD,FUSION,SE,Sedan,automatic,3fahp0ha1br116053,nj,1,107752,black,black,santander consumer,7175,3800,Wed Mar 04 2015 04:00:00 GMT-0800 (PST),3/4/2015
2010,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8an6a5155716,md,38,54389,gray,gray,ford motor credit company llc pd,11800,11600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2010,FORD,FOCUS,SES,Sedan,automatic,1fahp3gn8aw286461,tn,28,77897,black,black,santander consumer,7000,7900,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2010,FORD,F-150,Lariat,Truck,automatic,1ftfw1ev7afc76449,nj,36,24562,white,black,bank of america,26700,28000,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftew1c84aka64981,ga,43,99135,black,beige,luxury cars of lexington,14400,15400,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1ev7afa23874,fl,41,46786,red,gray,tdaf remarketing,21000,23400,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),3/3/2015
2010,FORD,FLEX,SE,Hatchback,automatic,2fmgk5bc0aba25506,nc,38,54410,black,tan,santander consumer,12900,14000,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2010,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ewxag136951,tn,41,78751,—,black,ford-lincoln dealer program,10850,12000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2010,FORD,RANGER,XL,Truck,manual,1ftkr1ad2apa50266,md,28,72581,red,gray,ford motor credit company llc pd,8125,7400,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2009,FORD,FUSION,SE,Sedan,automatic,3fahp01169r123598,il,35,133393,blue,gray,lease plan usa,4650,4500,Tue Mar 03 2015 02:00:00 GMT-0800 (PST),3/3/2015
2009,FORD,FUSION,SE,Sedan,automatic,3fahp07z19r134845,va,23,54642,gray,black,carex inc,7125,6800,Thu Mar 05 2015 01:35:00 GMT-0800 (PST),3/5/2015
2009,FORD,FOCUS,SE,Sedan,manual,1fahp35n49w167854,nc,41,81355,white,black,foothills credit union,6000,5200,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2009,FORD,FOCUS,SE,Sedan,,1fahp35n69w168195,nc,29,87243,black,beige,professional financial services/raleigh,5650,5000,Mon Mar 02 2015 01:30:00 GMT-0800 (PST),3/2/2015
2009,FORD,ECONOLINE WAGON,E-350 Super Duty XL,Van,,1fbss31l99da87825,pa,28,54010,white,gray,wheels of fortune auto  inc,12400,18500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2009,FORD,FUSION,SE,Sedan,automatic,3fahp07129r106238,oh,35,137180,silver,gray,remarketing by ge/firelands fcu,4150,3900,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2009,FORD,MUSTANG,Premium,Coupe,manual,1zvht80n995145359,fl,2,100583,blue,gray,meridian remarketing,7950,6600,Fri Mar 06 2015 02:00:00 GMT-0800 (PST),3/6/2015
2009,FORD,FUSION,SEL,Sedan,automatic,3fahp08149r194322,pa,34,57665,blue,beige,financial services remarketing (lease),8700,7400,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2008,FORD,EDGE,SEL,SUV,automatic,2fmdk38c18ba51010,ga,29,114040,white,black,jpmorgan chase bank n.a.,8275,7700,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2008,FORD,ECONOLINE CARGO,E-250,Van,automatic,1ftne24l88db49543,mo,23,159228,white,gray,enterprise fleet management exchange  inc.,6900,4600,Mon Mar 02 2015 03:00:00 GMT-0800 (PST),3/2/2015
2008,FORD,EDGE,SEL,SUV,,2fmdk48cx8bb01957,md,36,95592,gray,gray,credit acceptance corp/vrs/southfield,9825,9300,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2008,FORD,EXPEDITION,XLT,SUV,automatic,1fmfu16548la73417,oh,36,116725,white,gray,toyota financial services,7850,7400,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2008,FORD,ESCAPE,XLT,SUV,automatic,1fmcu03z68kc72706,tn,23,112773,—,tan,santander consumer,5600,4800,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2008,FORD,F-250 SUPER DUTY,FX4,Truck,automatic,1ftsx21538ee53540,fl,27,349951,white,tan,budget sales & leasing,1350,4200,Tue Mar 03 2015 04:15:00 GMT-0800 (PST),3/3/2015
2008,FORD,EXPEDITION EL,Limited,SUV,,1fmfk20508la10285,md,35,136958,white,—,ford motor credit company llc pd,10150,10300,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2008,FORD,F-150,STX,Truck,automatic,1ftrx12w68fb48351,tn,43,41849,gray,gray,ford-lincoln dealer program,11700,14000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST),3/4/2015
2008,FORD,F-150,XL,Truck,manual,1ftrf122x8ke27213,tn,28,81989,gold,tan,santander consumer,7025,5900,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2008,FORD,F-150,XLT,Truck,automatic,1ftrw14w38kd01114,oh,37,83847,green,beige,exceptional motorcar llc,15150,15300,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2008,FORD,F-150,XL,Truck,automatic,1ftrw14w88kc84732,nc,2,143879,white,gray,ge fleet services for itself/servicer,10300,8500,Tue Mar 03 2015 00:30:00 GMT-0800 (PST),3/3/2015
2008,FORD,TAURUS,SEL,Sedan,automatic,1fahp24w78g184094,nc,27,209068,blue,beige,fleet lease remarketing,1450,2200,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2008,FORD,FUSION,SE,Sedan,automatic,3fahp07178r193584,ga,19,127128,green,tan,ge fleet services for itself/servicer,4425,4600,Tue Mar 03 2015 05:10:00 GMT-0800 (PST),3/3/2015
2008,FORD,F-350 SUPER DUTY,Lariat,Truck,automatic,1ftww33r08ea23426,ga,25,134093,white,tan,manheim atlanta,18800,17500,Tue Mar 03 2015 05:00:00 GMT-0800 (PST),3/3/2015
2008,FORD,FOCUS,SE,Sedan,automatic,1fahp35n18w297492,wa,35,91176,red,gray,jpmorgan chase bank n.a.,5025,6800,Wed Mar 04 2015 04:40:00 GMT-0800 (PST),3/4/2015
2008,FORD,FUSION,SE,Sedan,automatic,3fahp07148r166990,az,19,108962,black,beige,security financial,5450,3700,Thu Mar 05 2015 03:00:00 GMT-0800 (PST),3/5/2015
2008,FORD,TAURUS X,SEL,Hatchback,,1fmdk02w28ga31844,ga,2,133430,silver,gray,jpmorgan chase bank n.a.,3750,3000,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2007,FORD,ESCAPE,XLS,SUV,automatic,1fmyu02z77ka42338,ga,38,95787,white,black,ge fleet services for itself/servicer,5200,6900,Tue Mar 03 2015 05:10:00 GMT-0800 (PST),3/3/2015
2007,FORD,EXPLORER,XLT,SUV,automatic,1fmeu73e77ub42659,md,28,78514,gold,gold,santander consumer,7825,8500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2007,FORD,ESCAPE,XLS,SUV,,1fmyu02z07kb27358,nc,37,178329,silver,gray,crossroads ford inc,2300,2700,Mon Mar 02 2015 01:00:00 GMT-0800 (PST),3/2/2015
2007,FORD,EXPLORER,Eddie Bauer,SUV,automatic,1fmeu74e07ub80099,ga,33,113093,gray,beige,tdaf remarketing,7325,6400,Tue Mar 03 2015 05:10:00 GMT-0800 (PST),3/3/2015
2007,FORD,EXPLORER SPORT TRAC,Limited,Truck,automatic,1fmeu53k37ua64066,oh,37,98220,black,black,remarketing by ge/firelands fcu,12450,13200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2007,FORD,F-350 SUPER DUTY,Lariat,Truck,automatic,1ftwx31p97ea20909,oh,19,79617,burgundy,tan,wells fargo dealer services,19700,13500,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT),3/10/2015
2007,FORD,F-250 SUPER DUTY,Lariat,Truck,automatic,1ftsw21p47ea97425,ga,29,115695,black,tan,hayes chrysler dodge jeep of gainesville inc,15850,20500,Tue Mar 03 2015 05:10:00 GMT-0800 (PST),3/3/2015
2007,FORD,F-150,XLT,Truck,automatic,1ftpx12v07fb79978,md,39,67891,blue,gray,santander consumer,11550,12500,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2007,FORD,MUSTANG,Premium,Convertible,automatic,1zvht84n175357020,ga,19,117578,gray,black,jpmorgan chase bank n.a.,6725,7000,Thu Mar 05 2015 02:00:00 GMT-0800 (PST),3/5/2015
2007,FORD,FUSION,S,Sedan,automatic,3fahp06zx7r236028,md,19,168304,black,beige,santander consumer,2675,2000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2007,FORD,FOCUS,ZX4 SE,Sedan,,1fafp34n67w157235,va,27,63176,silver,gray,joyce koons honda buick gmc,4650,4100,Thu Mar 05 2015 01:35:00 GMT-0800 (PST),3/5/2015
2007,FORD,EXPLORER,Limited,SUV,automatic,1fmeu75827ua90686,va,34,110928,gray,tan,consumer portfolio services,8375,9600,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),3/4/2015
2007,FORD,FOCUS,ZX4 SE,Sedan,automatic,1fahp34n17w274424,nj,19,122394,green,gray,ford motor credit company llc,2700,2000,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),3/4/2015
2007,FORD,FOCUS,ZX4 SE,Sedan,automatic,1fafp34nx7w283730,md,27,85468,silver,gray,ford motor credit company llc pd,3750,3200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST),3/3/2015
2007,FORD,FIVE HUNDRED,SEL,Sedan,automatic,1fahp27137g159255,oh,19,108745,white,tan,wells fargo dealer services,2525,2600,Tue Mar 03 2015 04:00:00 GMT-0800 (PST),3/3/2015
2007,FORD,F-150,XL,Truck,automatic,1ftrf12207na72615,mo,19,166865,white,gray,enterprise fleet management exchange  inc.,3600,3000,Mon Mar 02 2015 03:00:00 GMT-0800 (PST),3/2/2015
2007,FORD,F-150,XL,Truck,manual,1ftrf12287na42598,tn,43,90504,red,gray,santander consumer,5875,6800,Tue Mar 03 2015 02:30:00 GMT-0800 (PST),3/3/2015
2007,FORD,F-150,Lariat,Truck,automatic,1ftpw14597kb29832,nc,19,142976,red,tan,meridian remarketing,11250,11600,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2007,FORD,MUSTANG,Deluxe,Coupe,automatic,1zvht80n975258239,oh,24,151429,white,black,wells fargo dealer services,4500,3800,Tue Mar 03 2015 04:00:00 GMT-0800 (PST),3/3/2015
2007,FORD,RANGER,XL,Truck,automatic,1ftyr14u77pa66641,mo,24,174909,white,black,enterprise fleet management exchange  inc.,3325,3300,Mon Mar 02 2015 03:00:00 GMT-0800 (PST),3/2/2015
2007,FORD,TAURUS,SE Fleet,Sedan,automatic,1fafp53u07a181550,tn,25,128045,blue,gray,santander consumer,2475,3100,Tue Mar 10 2015 03:30:00 GMT-0700 (PDT),3/10/2015
2007,FORD,TAURUS,SE Fleet,Sedan,automatic,1fafp53u87a207974,ma,26,156558,red,gray,hertz remarketing,1725,1050,Thu Mar 05 2015 10:30:00 GMT-0800 (PST),3/5/2015
